timestamp_s,src,dst,protocolo,ip_len,info
1779630832.738613,,,TCP,4396,"1779630832.738613 IP (tos 0x0, ttl 64, id 49857, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.738623,,,TCP,52,"1779630832.738623 IP (tos 0x0, ttl 64, id 13881, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738624,,,TCP,52,"1779630832.738624 IP (tos 0x0, ttl 64, id 13882, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738624,,,TCP,52,"1779630832.738624 IP (tos 0x0, ttl 64, id 13883, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738625,,,TCP,52,"1779630832.738625 IP (tos 0x0, ttl 64, id 13884, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738626,,,TCP,1500,"1779630832.738626 IP (tos 0x0, ttl 64, id 49860, offset 0, flags [DF], proto TCP (6), length 1500)"
1779630832.738630,,,TCP,4396,"1779630832.738630 IP (tos 0x0, ttl 64, id 49861, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.738662,,,TCP,1500,"1779630832.738662 IP (tos 0x0, ttl 64, id 49864, offset 0, flags [DF], proto TCP (6), length 1500)"
1779630832.738666,,,TCP,5844,"1779630832.738666 IP (tos 0x0, ttl 64, id 49865, offset 0, flags [DF], proto TCP (6), length 5844)"
1779630832.738670,,,TCP,5844,"1779630832.738670 IP (tos 0x0, ttl 64, id 49869, offset 0, flags [DF], proto TCP (6), length 5844)"
1779630832.738684,,,TCP,5844,"1779630832.738684 IP (tos 0x0, ttl 64, id 49873, offset 0, flags [DF], proto TCP (6), length 5844)"
1779630832.738688,,,TCP,8740,"1779630832.738688 IP (tos 0x0, ttl 64, id 49877, offset 0, flags [DF], proto TCP (6), length 8740)"
1779630832.738837,,,TCP,52,"1779630832.738837 IP (tos 0x0, ttl 64, id 13885, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738840,,,TCP,52,"1779630832.738840 IP (tos 0x0, ttl 64, id 13886, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738846,,,TCP,52,"1779630832.738846 IP (tos 0x0, ttl 64, id 13887, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738848,,,TCP,52,"1779630832.738848 IP (tos 0x0, ttl 64, id 13888, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738897,,,TCP,8460,"1779630832.738897 IP (tos 0x0, ttl 64, id 49883, offset 0, flags [DF], proto TCP (6), length 8460)"
1779630832.738905,,,TCP,52,"1779630832.738905 IP (tos 0x0, ttl 64, id 13889, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738910,,,TCP,52,"1779630832.738910 IP (tos 0x0, ttl 64, id 13890, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738912,,,TCP,52,"1779630832.738912 IP (tos 0x0, ttl 64, id 13891, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738947,,,TCP,52,"1779630832.738947 IP (tos 0x0, ttl 64, id 13892, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738947,,,TCP,52,"1779630832.738947 IP (tos 0x0, ttl 64, id 13893, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738965,,,TCP,52,"1779630832.738965 IP (tos 0x0, ttl 64, id 13894, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738966,,,TCP,52,"1779630832.738966 IP (tos 0x0, ttl 64, id 13895, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.738980,,,TCP,52,"1779630832.738980 IP (tos 0x0, ttl 64, id 13896, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.739009,,,TCP,52,"1779630832.739009 IP (tos 0x0, ttl 64, id 13897, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.739057,,,TCP,2948,"1779630832.739057 IP (tos 0x0, ttl 64, id 49889, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.739590,,,TCP,4396,"1779630832.739590 IP (tos 0x0, ttl 64, id 49891, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.740073,,,TCP,4396,"1779630832.740073 IP (tos 0x0, ttl 64, id 49894, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.740696,,,TCP,4396,"1779630832.740696 IP (tos 0x0, ttl 64, id 49897, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.741146,,,TCP,52,"1779630832.741146 IP (tos 0x0, ttl 64, id 13898, offset 0, flags [DF], proto TCP (6), length 52)"
