timestamp_s,src,dst,protocolo,ip_len,info
1779587667.976430,,,TCP,52,"1779587667.976430 IP (tos 0x0, ttl 64, id 64709, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.976431,,,TCP,52,"1779587667.976431 IP (tos 0x0, ttl 64, id 64710, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.976437,,,TCP,2948,"1779587667.976437 IP (tos 0x0, ttl 64, id 47679, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976449,,,TCP,2948,"1779587667.976449 IP (tos 0x0, ttl 64, id 47681, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976462,,,TCP,2948,"1779587667.976462 IP (tos 0x0, ttl 64, id 47683, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976472,,,TCP,2948,"1779587667.976472 IP (tos 0x0, ttl 64, id 47685, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976483,,,TCP,2948,"1779587667.976483 IP (tos 0x0, ttl 64, id 47687, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976494,,,TCP,2948,"1779587667.976494 IP (tos 0x0, ttl 64, id 47689, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976504,,,TCP,2948,"1779587667.976504 IP (tos 0x0, ttl 64, id 47691, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976516,,,TCP,2948,"1779587667.976516 IP (tos 0x0, ttl 64, id 47693, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976533,,,TCP,2948,"1779587667.976533 IP (tos 0x0, ttl 64, id 47695, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976550,,,TCP,2948,"1779587667.976550 IP (tos 0x0, ttl 64, id 47697, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976563,,,TCP,2948,"1779587667.976563 IP (tos 0x0, ttl 64, id 47699, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976576,,,TCP,2948,"1779587667.976576 IP (tos 0x0, ttl 64, id 47701, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976590,,,TCP,2948,"1779587667.976590 IP (tos 0x0, ttl 64, id 47703, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976605,,,TCP,2948,"1779587667.976605 IP (tos 0x0, ttl 64, id 47705, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976622,,,TCP,2948,"1779587667.976622 IP (tos 0x0, ttl 64, id 47707, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976638,,,TCP,2948,"1779587667.976638 IP (tos 0x0, ttl 64, id 47709, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976671,,,TCP,2948,"1779587667.976671 IP (tos 0x0, ttl 64, id 47711, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976687,,,TCP,2948,"1779587667.976687 IP (tos 0x0, ttl 64, id 47713, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976701,,,TCP,2948,"1779587667.976701 IP (tos 0x0, ttl 64, id 47715, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976721,,,TCP,2948,"1779587667.976721 IP (tos 0x0, ttl 64, id 47717, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976749,,,TCP,2948,"1779587667.976749 IP (tos 0x0, ttl 64, id 47719, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976771,,,TCP,2948,"1779587667.976771 IP (tos 0x0, ttl 64, id 47721, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976791,,,TCP,2948,"1779587667.976791 IP (tos 0x0, ttl 64, id 47723, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976807,,,TCP,2948,"1779587667.976807 IP (tos 0x0, ttl 64, id 47725, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976910,,,TCP,2948,"1779587667.976910 IP (tos 0x0, ttl 64, id 47727, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976941,,,TCP,2948,"1779587667.976941 IP (tos 0x0, ttl 64, id 47729, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587668.026449,,,TCP,52,"1779587668.026449 IP (tos 0x0, ttl 64, id 64712, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026456,,,TCP,52,"1779587668.026456 IP (tos 0x0, ttl 64, id 64713, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026457,,,TCP,52,"1779587668.026457 IP (tos 0x0, ttl 64, id 64714, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026458,,,TCP,52,"1779587668.026458 IP (tos 0x0, ttl 64, id 64715, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026737,,,TCP,2948,"1779587668.026737 IP (tos 0x0, ttl 64, id 47731, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587668.026776,,,TCP,52,"1779587668.026776 IP (tos 0x0, ttl 64, id 64717, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026777,,,TCP,52,"1779587668.026777 IP (tos 0x0, ttl 64, id 64718, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026778,,,TCP,52,"1779587668.026778 IP (tos 0x0, ttl 64, id 64719, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026779,,,TCP,52,"1779587668.026779 IP (tos 0x0, ttl 64, id 64720, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026780,,,TCP,52,"1779587668.026780 IP (tos 0x0, ttl 64, id 64721, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026781,,,TCP,52,"1779587668.026781 IP (tos 0x0, ttl 64, id 64722, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026782,,,TCP,52,"1779587668.026782 IP (tos 0x0, ttl 64, id 64723, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026783,,,TCP,52,"1779587668.026783 IP (tos 0x0, ttl 64, id 64724, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026783,,,TCP,52,"1779587668.026783 IP (tos 0x0, ttl 64, id 64725, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026788,,,TCP,52,"1779587668.026788 IP (tos 0x0, ttl 64, id 64726, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026789,,,TCP,52,"1779587668.026789 IP (tos 0x0, ttl 64, id 64727, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026790,,,TCP,52,"1779587668.026790 IP (tos 0x0, ttl 64, id 64728, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026791,,,TCP,52,"1779587668.026791 IP (tos 0x0, ttl 64, id 64729, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026792,,,TCP,52,"1779587668.026792 IP (tos 0x0, ttl 64, id 64730, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026793,,,TCP,52,"1779587668.026793 IP (tos 0x0, ttl 64, id 64731, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026793,,,TCP,52,"1779587668.026793 IP (tos 0x0, ttl 64, id 64732, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026795,,,TCP,52,"1779587668.026795 IP (tos 0x0, ttl 64, id 64734, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026795,,,TCP,52,"1779587668.026795 IP (tos 0x0, ttl 64, id 64735, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026805,,,TCP,52,"1779587668.026805 IP (tos 0x0, ttl 64, id 64736, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026806,,,TCP,52,"1779587668.026806 IP (tos 0x0, ttl 64, id 64737, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026807,,,TCP,52,"1779587668.026807 IP (tos 0x0, ttl 64, id 64738, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026808,,,TCP,52,"1779587668.026808 IP (tos 0x0, ttl 64, id 64739, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026809,,,TCP,52,"1779587668.026809 IP (tos 0x0, ttl 64, id 64740, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.026812,,,TCP,2948,"1779587668.026812 IP (tos 0x0, ttl 64, id 47733, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587668.026898,,,TCP,2948,"1779587668.026898 IP (tos 0x0, ttl 64, id 47735, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587668.026937,,,TCP,4396,"1779587668.026937 IP (tos 0x0, ttl 64, id 47737, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.026953,,,TCP,4396,"1779587668.026953 IP (tos 0x0, ttl 64, id 47740, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.026971,,,TCP,4396,"1779587668.026971 IP (tos 0x0, ttl 64, id 47743, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.026985,,,TCP,4396,"1779587668.026985 IP (tos 0x0, ttl 64, id 47746, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.026998,,,TCP,4396,"1779587668.026998 IP (tos 0x0, ttl 64, id 47749, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.027014,,,TCP,4396,"1779587668.027014 IP (tos 0x0, ttl 64, id 47752, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.027027,,,TCP,4396,"1779587668.027027 IP (tos 0x0, ttl 64, id 47755, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.027063,,,TCP,5844,"1779587668.027063 IP (tos 0x0, ttl 64, id 47758, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027081,,,TCP,5844,"1779587668.027081 IP (tos 0x0, ttl 64, id 47762, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027097,,,TCP,5844,"1779587668.027097 IP (tos 0x0, ttl 64, id 47766, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027112,,,TCP,4396,"1779587668.027112 IP (tos 0x0, ttl 64, id 47770, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.027130,,,TCP,5844,"1779587668.027130 IP (tos 0x0, ttl 64, id 47773, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027471,,,TCP,5844,"1779587668.027471 IP (tos 0x0, ttl 64, id 47777, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027501,,,TCP,5844,"1779587668.027501 IP (tos 0x0, ttl 64, id 47781, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027520,,,TCP,5844,"1779587668.027520 IP (tos 0x0, ttl 64, id 47785, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027628,,,TCP,5844,"1779587668.027628 IP (tos 0x0, ttl 64, id 47789, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027664,,,TCP,5844,"1779587668.027664 IP (tos 0x0, ttl 64, id 47793, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027679,,,TCP,5844,"1779587668.027679 IP (tos 0x0, ttl 64, id 47797, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027691,,,TCP,5844,"1779587668.027691 IP (tos 0x0, ttl 64, id 47801, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027702,,,TCP,1500,"1779587668.027702 IP (tos 0x0, ttl 64, id 47805, offset 0, flags [DF], proto TCP (6), length 1500)"
1779587668.027714,,,TCP,5844,"1779587668.027714 IP (tos 0x0, ttl 64, id 47806, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027726,,,TCP,5844,"1779587668.027726 IP (tos 0x0, ttl 64, id 47810, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027736,,,TCP,5844,"1779587668.027736 IP (tos 0x0, ttl 64, id 47814, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027748,,,TCP,5844,"1779587668.027748 IP (tos 0x0, ttl 64, id 47818, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027758,,,TCP,52,"1779587668.027758 IP (tos 0x0, ttl 64, id 64741, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.027763,,,TCP,5844,"1779587668.027763 IP (tos 0x0, ttl 64, id 47822, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027774,,,TCP,5844,"1779587668.027774 IP (tos 0x0, ttl 64, id 47826, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027785,,,TCP,5844,"1779587668.027785 IP (tos 0x0, ttl 64, id 47830, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027795,,,TCP,5844,"1779587668.027795 IP (tos 0x0, ttl 64, id 47834, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.027821,,,TCP,7292,"1779587668.027821 IP (tos 0x0, ttl 64, id 47838, offset 0, flags [DF], proto TCP (6), length 7292)"
1779587668.027833,,,TCP,7292,"1779587668.027833 IP (tos 0x0, ttl 64, id 47843, offset 0, flags [DF], proto TCP (6), length 7292)"
1779587668.027843,,,TCP,4396,"1779587668.027843 IP (tos 0x0, ttl 64, id 47848, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.027854,,,TCP,7292,"1779587668.027854 IP (tos 0x0, ttl 64, id 47851, offset 0, flags [DF], proto TCP (6), length 7292)"
1779587668.027874,,,TCP,7292,"1779587668.027874 IP (tos 0x0, ttl 64, id 47856, offset 0, flags [DF], proto TCP (6), length 7292)"
1779587668.027887,,,TCP,7292,"1779587668.027887 IP (tos 0x0, ttl 64, id 47861, offset 0, flags [DF], proto TCP (6), length 7292)"
1779587668.027897,,,TCP,7292,"1779587668.027897 IP (tos 0x0, ttl 64, id 47866, offset 0, flags [DF], proto TCP (6), length 7292)"
1779587668.027908,,,TCP,7292,"1779587668.027908 IP (tos 0x0, ttl 64, id 47871, offset 0, flags [DF], proto TCP (6), length 7292)"
1779587668.027919,,,TCP,4396,"1779587668.027919 IP (tos 0x0, ttl 64, id 47876, offset 0, flags [DF], proto TCP (6), length 4396)"
1779587668.077135,,,TCP,52,"1779587668.077135 IP (tos 0x0, ttl 64, id 64742, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077141,,,TCP,52,"1779587668.077141 IP (tos 0x0, ttl 64, id 64743, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077141,,,TCP,52,"1779587668.077141 IP (tos 0x0, ttl 64, id 64744, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077142,,,TCP,52,"1779587668.077142 IP (tos 0x0, ttl 64, id 64745, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077142,,,TCP,52,"1779587668.077142 IP (tos 0x0, ttl 64, id 64748, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077143,,,TCP,52,"1779587668.077143 IP (tos 0x0, ttl 64, id 64749, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077143,,,TCP,52,"1779587668.077143 IP (tos 0x0, ttl 64, id 64751, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077144,,,TCP,52,"1779587668.077144 IP (tos 0x0, ttl 64, id 64752, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077144,,,TCP,52,"1779587668.077144 IP (tos 0x0, ttl 64, id 64753, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077147,,,TCP,52,"1779587668.077147 IP (tos 0x0, ttl 64, id 64754, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077148,,,TCP,52,"1779587668.077148 IP (tos 0x0, ttl 64, id 64755, offset 0, flags [DF], proto TCP (6), length 52)"
1779587668.077409,,,TCP,5844,"1779587668.077409 IP (tos 0x0, ttl 64, id 47879, offset 0, flags [DF], proto TCP (6), length 5844)"
1779587668.077445,,,TCP,52,"1779587668.077445 IP (tos 0x0, ttl 64, id 64756, offset 0, flags [DF], proto TCP (6), length 52)"
